year,index,tournament,name,odds,won,payoff
2008,29,AT&T National,Aaron Baddeley,DNS,false,-1.0
2008,29,AT&T National,Camilo Villegas,30/1,false,30.0
2008,29,AT&T National,Rod Pampling,30/1,false,30.0
2008,29,AT&T National,Ben Crane,30/1,false,30.0
2008,29,AT&T National,Tim Clark,40/1,false,40.0
2008,29,AT&T National,Ryuji Imada,40/1,false,40.0
2008,29,AT&T National,Andres Romero,40/1,false,40.0
2008,29,AT&T National,Brandt Snedeker,40/1,false,40.0
2008,29,AT&T National,Lucas Glover,40/1,false,40.0
2008,29,AT&T National,Sean O'Hair,40/1,false,40.0
2008,29,AT&T National,Pat Perez,50/1,false,50.0
2008,29,AT&T National,Fred Couples,50/1,false,50.0
2008,29,AT&T National,Rocco Mediate,50/1,false,50.0
2008,29,AT&T National,Bart Bryant,50/1,false,50.0
2008,29,AT&T National,Nick O'Hern,60/1,false,60.0
2008,29,AT&T National,Daniel Chopra,DNS,false,-1.0
2008,29,AT&T National,Davis Love III,60/1,false,60.0
2008,29,AT&T National,Fredrik Jacobson,60/1,false,60.0
2008,29,AT&T National,Bill Haas,60/1,false,60.0
2008,29,AT&T National,Ryan Moore,60/1,false,60.0
2008,29,AT&T National,Corey Pavin,60/1,false,60.0
2008,29,AT&T National,Mathew Goggin,60/1,false,60.0
2008,29,AT&T National,Steve Elkington,60/1,false,60.0
2008,29,AT&T National,Jeff Quinney,50/1,false,50.0
2008,29,AT&T National,D.J. Trahan,60/1,false,60.0
2008,29,AT&T National,John Rollins,60/1,false,60.0
2008,29,AT&T National,J.B. Holmes,60/1,false,60.0
2008,29,AT&T National,Charles Howell III,80/1,false,80.0
2008,29,AT&T National,Chris DiMarco,DNS,false,-1.0
2008,29,AT&T National,Kevin Sutherland,80/1,false,80.0
2008,29,AT&T National,Brian Gay,80/1,false,80.0
2008,29,AT&T National,Ken Duke,60/1,false,60.0
2008,29,AT&T National,Tommy Armour III,80/1,false,80.0
2008,29,AT&T National,Dudley Hart,80/1,false,80.0
2008,29,AT&T National,Jonathan Byrd,80/1,false,80.0
2008,29,AT&T National,Arron Oberholser,80/1,false,80.0
2008,29,AT&T National,Nick Watney,80/1,false,80.0
2008,29,AT&T National,Jason Day,100/1,false,100.0
2008,29,AT&T National,Charley Hoffman,100/1,false,100.0
2008,29,AT&T National,Chris Riley,150/1,false,150.0
2008,29,AT&T National,Field (all others),5/2,false,2.5
2008,30,John Deere Classic,Kenny Perry,7/1,true,7.0
2008,30,John Deere Classic,Heath Slocum,15/1,false,15.0
2008,30,John Deere Classic,Aaron Baddeley,20/1,false,20.0
2008,30,John Deere Classic,Carl Pettersson,25/1,false,25.0
2008,30,John Deere Classic,Tim Clark,25/1,false,25.0
2008,30,John Deere Classic,Bubba Watson,25/1,false,25.0
2008,30,John Deere Classic,Zach Johnson,25/1,false,25.0
2008,30,John Deere Classic,Ben Crane,30/1,false,30.0
2008,30,John Deere Classic,Woody Austin,30/1,false,30.0
2008,30,John Deere Classic,Jonathan Byrd,30/1,false,30.0
2008,30,John Deere Classic,Sean O'Hair,30/1,false,30.0
2008,30,John Deere Classic,Pat Perez,30/1,false,30.0
2008,30,John Deere Classic,Chad Campbell,30/1,false,30.0
2008,30,John Deere Classic,Lucas Glover,30/1,false,30.0
2008,30,John Deere Classic,D.J. Trahan,30/1,false,30.0
2008,30,John Deere Classic,Tommy Armour III,DNS,false,-1.0
2008,30,John Deere Classic,Tim Herron,40/1,false,40.0
2008,30,John Deere Classic,Billy Mayfair,40/1,false,40.0
2008,30,John Deere Classic,John Senden,40/1,false,40.0
2008,30,John Deere Classic,Bart Bryant,40/1,false,40.0
2008,30,John Deere Classic,Nathan Green,50/1,false,50.0
2008,30,John Deere Classic,Bill Haas,50/1,false,50.0
2008,30,John Deere Classic,Jerry Kelly,50/1,false,50.0
2008,30,John Deere Classic,Kevin Sutherland,50/1,false,50.0
2008,30,John Deere Classic,Brian Gay,50/1,false,50.0
2008,30,John Deere Classic,J.B. Holmes,50/1,false,50.0
2008,30,John Deere Classic,Ryan Moore,50/1,false,50.0
2008,30,John Deere Classic,Steve Marino,50/1,false,50.0
2008,30,John Deere Classic,Dean Wilson,50/1,false,50.0
2008,30,John Deere Classic,Nick Watney,50/1,false,50.0
2008,30,John Deere Classic,John Merrick,50/1,false,50.0
2008,30,John Deere Classic,Ken Duke,60/1,false,60.0
2008,30,John Deere Classic,Peter Lonard,60/1,false,60.0
2008,30,John Deere Classic,Matt Kuchar,60/1,false,60.0
2008,30,John Deere Classic,Tom Lehman,60/1,false,60.0
2008,30,John Deere Classic,Mark Hensby,60/1,false,60.0
2008,30,John Deere Classic,Patrick Sheehan,60/1,false,60.0
2008,30,John Deere Classic,Michael Letzig,80/1,false,80.0
2008,30,John Deere Classic,Todd Hamilton,80/1,false,80.0
2008,30,John Deere Classic,Johnson Wagner,80/1,false,80.0
2008,30,John Deere Classic,Vaughn Taylor,80/1,false,80.0
2008,30,John Deere Classic,Mark Calcavecchia,80/1,false,80.0
2008,30,John Deere Classic,Jesper Parnevik,80/1,false,80.0
2008,30,John Deere Classic,John Mallinger,DNS,false,-1.0
2008,30,John Deere Classic,Jason Day,100/1,false,100.0
2008,30,John Deere Classic,Jeff Overton,100/1,false,100.0
2008,30,John Deere Classic,J.J. Henry,100/1,false,100.0
2008,30,John Deere Classic,Charley Hoffman,100/1,false,100.0
2008,30,John Deere Classic,David Duval,200/1,false,200.0
2008,30,John Deere Classic,Field (all others),7/2,false,3.5
2008,31,US Bank Championship,Kenny Perry,7/2,false,3.5
2008,31,US Bank Championship,Chad Campbell,15/1,false,15.0
2008,31,US Bank Championship,Heath Slocum,DNS,false,-1.0
2008,31,US Bank Championship,Tommy Armour III,25/1,false,25.0
2008,31,US Bank Championship,Briny Baird,25/1,false,25.0
2008,31,US Bank Championship,Ben Crane,DNS,false,-1.0
2008,31,US Bank Championship,Jonathan Byrd,25/1,false,25.0
2008,31,US Bank Championship,Tom Pernice Jr,30/1,false,30.0
2008,31,US Bank Championship,Corey Pavin,30/1,false,30.0
2008,31,US Bank Championship,Bo Van Pelt,30/1,false,30.0
2008,31,US Bank Championship,D.J. Trahan,30/1,false,30.0
2008,31,US Bank Championship,Dean Wilson,30/1,false,30.0
2008,31,US Bank Championship,Tim Herron,30/1,false,30.0
2008,31,US Bank Championship,Charlie Wi,40/1,false,40.0
2008,31,US Bank Championship,Ken Duke,40/1,false,40.0
2008,31,US Bank Championship,Steve Marino,40/1,false,40.0
2008,31,US Bank Championship,J.P. Hayes,40/1,false,40.0
2008,31,US Bank Championship,Mathew Goggin,40/1,false,40.0
2008,31,US Bank Championship,Brett Quigley,40/1,false,40.0
2008,31,US Bank Championship,Will MacKenzie,50/1,false,50.0
2008,31,US Bank Championship,Brad Adamonis,50/1,false,50.0
2008,31,US Bank Championship,Chris DiMarco,50/1,false,50.0
2008,31,US Bank Championship,Nathan Green,50/1,false,50.0
2008,31,US Bank Championship,Peter Lonard,50/1,false,50.0
2008,31,US Bank Championship,John Merrick,50/1,false,50.0
2008,31,US Bank Championship,Joe Ogilvie,50/1,false,50.0
2008,31,US Bank Championship,Steve Flesch,50/1,false,50.0
2008,31,US Bank Championship,Bob Tway,50/1,false,50.0
2008,31,US Bank Championship,Eric Axley,60/1,false,60.0
2008,31,US Bank Championship,Fred Funk,60/1,false,60.0
2008,31,US Bank Championship,Mark Wilson,60/1,false,60.0
2008,31,US Bank Championship,Patrick Sheehan,60/1,false,60.0
2008,31,US Bank Championship,Bill Haas,60/1,false,60.0
2008,31,US Bank Championship,John Mallinger,60/1,false,60.0
2008,31,US Bank Championship,Jeff Maggert,60/1,false,60.0
2008,31,US Bank Championship,Kevin Streelman,60/1,false,60.0
2008,31,US Bank Championship,Jesper Parnevik,60/1,false,60.0
2008,31,US Bank Championship,Brian Davis,80/1,false,80.0
2008,31,US Bank Championship,Kevin Na,80/1,false,80.0
2008,31,US Bank Championship,Bob Estes,80/1,false,80.0
2008,31,US Bank Championship,Gavin Coles,100/1,false,100.0
2008,31,US Bank Championship,J.J. Henry,100/1,false,100.0
2008,31,US Bank Championship,Kirk Triplett,100/1,false,100.0
2008,31,US Bank Championship,Steve Lowery,DNS,false,-1.0
2008,31,US Bank Championship,Shigeki Maruyama,100/1,false,100.0
2008,31,US Bank Championship,Skip Kendall,100/1,false,100.0
2008,31,US Bank Championship,Jason Gore,125/1,false,125.0
2008,31,US Bank Championship,Chris Riley,125/1,false,125.0
2008,31,US Bank Championship,Robert Gamez,200/1,false,200.0
2008,31,US Bank Championship,Field (R S. Johnson),5/2,true,2.5
2008,32,British Open,Tiger Woo,XXX,false,-1.0
2008,32,British Open,Ernie Els,15/1,false,15.0
2008,32,British Open,Sergio Garcia,10/1,false,10.0
2008,32,British Open,Phil Mickelson,15/1,false,15.0
2008,32,British Open,Padraig Harrington,30/1,true,30.0
2008,32,British Open,Justin Rose,20/1,false,20.0
2008,32,British Open,Vijay Singh,25/1,false,25.0
2008,32,British Open,Jim Furyk,20/1,false,20.0
2008,32,British Open,Retief Goosen,25/1,false,25.0
2008,32,British Open,Adam Scott,25/1,false,25.0
2008,32,British Open,Lee Westwood,15/1,false,15.0
2008,32,British Open,Geoff Ogilvy,25/1,false,25.0
2008,32,British Open,Luke Donald,DNS,false,-1.0
2008,32,British Open,Trevor Immelman,50/1,false,50.0
2008,32,British Open,Robert Karlsson,30/1,false,30.0
2008,32,British Open,Andres Romero,40/1,false,40.0
2008,32,British Open,Henrik Stenson,50/1,false,50.0
2008,32,British Open,Paul Casey,50/1,false,50.0
2008,32,British Open,Angel Cabrera,50/1,false,50.0
2008,32,British Open,Stuart Appleby,50/1,false,50.0
2008,32,British Open,K.J. Choi,80/1,false,80.0
2008,32,British Open,Anthony Kim,30/1,false,30.0
2008,32,British Open,Stephen Ames,50/1,false,50.0
2008,32,British Open,Hunter Mahan,40/1,false,40.0
2008,32,British Open,Mike Weir,50/1,false,50.0
2008,32,British Open,Steve Stricker,50/1,false,50.0
2008,32,British Open,Darren Clarke,DNQ,false,-1.0
2008,32,British Open,Justin Leonard,50/1,false,50.0
2008,32,British Open,Stewart Cink,30/1,false,30.0
2008,32,British Open,Aaron Baddeley,80/1,false,80.0
2008,32,British Open,Brandt Snedeker,100/1,false,100.0
2008,32,British Open,Zach Johnson,100/1,false,100.0
2008,32,British Open,Martin Kaymer,60/1,false,60.0
2008,32,British Open,Ian Poulter,60/1,false,60.0
2008,32,British Open,Tim Clark,60/1,false,60.0
2008,32,British Open,Robert Allenby,40/1,false,40.0
2008,32,British Open,Miguel Angel Jimenez,30/1,false,30.0
2008,32,British Open,Rory Sabbatini,100/1,false,100.0
2008,32,British Open,Niclas Fasth,100/1,false,100.0
2008,32,British Open,Boo Weekley,80/1,false,80.0
2008,32,British Open,Sean O'Hair,125/1,false,125.0
2008,32,British Open,David Toms,DNS,false,-1.0
2008,32,British Open,Carl Pettersson,DNQ,false,-1.0
2008,32,British Open,Camilo Villegas,80/1,false,80.0
2008,32,British Open,Scott Verplank,100/1,false,100.0
2008,32,British Open,Colin Montgomerie,100/1,false,100.0
2008,32,British Open,Charles Howell III,150/1,false,150.0
2008,32,British Open,Ben Curtis,150/1,false,150.0
2008,32,British Open,John Daly,500/1,false,500.0
2008,32,British Open,Field (all others),3/1,false,3.0
2008,33,RBC Canadian Open,Jim Furyk,8/1,false,8.0
2008,33,RBC Canadian Open,Anthony Kim,10/1,false,10.0
2008,33,RBC Canadian Open,Mike Weir,15/1,false,15.0
2008,33,RBC Canadian Open,Stephen Ames,15/1,false,15.0
2008,33,RBC Canadian Open,Retief Goosen,20/1,false,20.0
2008,33,RBC Canadian Open,Camilo Villegas,25/1,false,25.0
2008,33,RBC Canadian Open,Scott Verplank,DNS,false,-1.0
2008,33,RBC Canadian Open,Dean Wilson,30/1,false,30.0
2008,33,RBC Canadian Open,Ken Duke,30/1,false,30.0
2008,33,RBC Canadian Open,Bubba Watson,30/1,false,30.0
2008,33,RBC Canadian Open,Carl Pettersson,40/1,false,40.0
2008,33,RBC Canadian Open,Kevin Sutherland,40/1,false,40.0
2008,33,RBC Canadian Open,Ben Curtis,40/1,false,40.0
2008,33,RBC Canadian Open,Ryuji Imada,DNS,false,-1.0
2008,33,RBC Canadian Open,Bo Van Pelt,40/1,false,40.0
2008,33,RBC Canadian Open,Pat Perez,40/1,false,40.0
2008,33,RBC Canadian Open,Sean O'Hair,50/1,false,50.0
2008,33,RBC Canadian Open,Fred Couples,50/1,false,50.0
2008,33,RBC Canadian Open,Briny Baird,50/1,false,50.0
2008,33,RBC Canadian Open,Dudley Hart,50/1,false,50.0
2008,33,RBC Canadian Open,Steve Flesch,50/1,false,50.0
2008,33,RBC Canadian Open,Tom Pernice Jr,50/1,false,50.0
2008,33,RBC Canadian Open,Jerry Kelly,60/1,false,60.0
2008,33,RBC Canadian Open,Billy Mayfair,60/1,false,60.0
2008,33,RBC Canadian Open,Alex Cejka,60/1,false,60.0
2008,33,RBC Canadian Open,Richard S. Johnson,60/1,false,60.0
2008,33,RBC Canadian Open,Cliff Kresge,60/1,false,60.0
2008,33,RBC Canadian Open,Brian Gay,60/1,false,60.0
2008,33,RBC Canadian Open,John Senden,60/1,false,60.0
2008,33,RBC Canadian Open,Bill Haas,60/1,false,60.0
2008,33,RBC Canadian Open,Patrick Sheehan,60/1,false,60.0
2008,33,RBC Canadian Open,Steve Marino,80/1,false,80.0
2008,33,RBC Canadian Open,Troy Matteson,80/1,false,80.0
2008,33,RBC Canadian Open,Bob Tway,80/1,false,80.0
2008,33,RBC Canadian Open,Corey Pavin,80/1,false,80.0
2008,33,RBC Canadian Open,Nick Watney,80/1,false,80.0
2008,33,RBC Canadian Open,Jeff Quinney,80/1,false,80.0
2008,33,RBC Canadian Open,Nathan Green,80/1,false,80.0
2008,33,RBC Canadian Open,Steve Elkington,80/1,false,80.0
2008,33,RBC Canadian Open,Chris DiMarco,80/1,false,80.0
2008,33,RBC Canadian Open,Todd Hamilton,100/1,false,100.0
2008,33,RBC Canadian Open,Gavin Coles,100/1,false,100.0
2008,33,RBC Canadian Open,Mark Calcavecchia,100/1,false,100.0
2008,33,RBC Canadian Open,Kevin Streelman,100/1,false,100.0
2008,33,RBC Canadian Open,Charlie Wi,100/1,false,100.0
2008,33,RBC Canadian Open,Matt Kuchar,100/1,false,100.0
2008,33,RBC Canadian Open,Jason Gore,100/1,false,100.0
2008,33,RBC Canadian Open,Jason Day,125/1,false,125.0
2008,33,RBC Canadian Open,Michael Letzig,125/1,false,125.0
2008,33,RBC Canadian Open,Field (C Reavie),5/2,true,2.5
2008,34,WGC-Bridgestone Invitational,Phil Mickelson,10/1,false,10.0
2008,34,WGC-Bridgestone Invitational,Sergio Garcia,15/1,false,15.0
2008,34,WGC-Bridgestone Invitational,Jim Furyk,15/1,false,15.0
2008,34,WGC-Bridgestone Invitational,Kenny Perry,15/1,false,15.0
2008,34,WGC-Bridgestone Invitational,Padraig Harrington,20/1,false,20.0
2008,34,WGC-Bridgestone Invitational,Anthony Kim,20/1,false,20.0
2008,34,WGC-Bridgestone Invitational,Ernie Els,20/1,false,20.0
2008,34,WGC-Bridgestone Invitational,Adam Scott,20/1,false,20.0
2008,34,WGC-Bridgestone Invitational,Stewart Cink,20/1,false,20.0
2008,34,WGC-Bridgestone Invitational,Vijay Singh,25/1,true,25.0
2008,34,WGC-Bridgestone Invitational,Geoff Ogilvy,25/1,false,25.0
2008,34,WGC-Bridgestone Invitational,Henrik Stenson,30/1,false,30.0
2008,34,WGC-Bridgestone Invitational,Robert Allenby,30/1,false,30.0
2008,34,WGC-Bridgestone Invitational,Robert Karlsson,30/1,false,30.0
2008,34,WGC-Bridgestone Invitational,Retief Goosen,40/1,false,40.0
2008,34,WGC-Bridgestone Invitational,Steve Stricker,40/1,false,40.0
2008,34,WGC-Bridgestone Invitational,Lee Westwood,40/1,false,40.0
2008,34,WGC-Bridgestone Invitational,Justin Rose,40/1,false,40.0
2008,34,WGC-Bridgestone Invitational,K.J. Choi,40/1,false,40.0
2008,34,WGC-Bridgestone Invitational,Paul Casey,40/1,false,40.0
2008,34,WGC-Bridgestone Invitational,Hunter Mahan,40/1,false,40.0
2008,34,WGC-Bridgestone Invitational,Andres Romero,40/1,false,40.0
2008,34,WGC-Bridgestone Invitational,Ian Poulter,50/1,false,50.0
2008,34,WGC-Bridgestone Invitational,Trevor Immelman,40/1,false,40.0
2008,34,WGC-Bridgestone Invitational,Justin Leonard,50/1,false,50.0
2008,34,WGC-Bridgestone Invitational,Graeme McDowell,50/1,false,50.0
2008,34,WGC-Bridgestone Invitational,Stephen Ames,60/1,false,60.0
2008,34,WGC-Bridgestone Invitational,Miguel Angel Jimenez,60/1,false,60.0
2008,34,WGC-Bridgestone Invitational,Angel Cabrera,60/1,false,60.0
2008,34,WGC-Bridgestone Invitational,Stuart Appleby,50/1,false,50.0
2008,34,WGC-Bridgestone Invitational,Sean O'Hair,60/1,false,60.0
2008,34,WGC-Bridgestone Invitational,Chad Campbell,60/1,false,60.0
2008,34,WGC-Bridgestone Invitational,Rod Pampling,60/1,false,60.0
2008,34,WGC-Bridgestone Invitational,Fredrik Jacobson,60/1,false,60.0
2008,34,WGC-Bridgestone Invitational,David Toms,60/1,false,60.0
2008,34,WGC-Bridgestone Invitational,Zach Johnson,60/1,false,60.0
2008,34,WGC-Bridgestone Invitational,Boo Weekley,60/1,false,60.0
2008,34,WGC-Bridgestone Invitational,Aaron Baddeley,80/1,false,80.0
2008,34,WGC-Bridgestone Invitational,Rory Sabbatini,80/1,false,80.0
2008,34,WGC-Bridgestone Invitational,Tim Clark,80/1,false,80.0
2008,34,WGC-Bridgestone Invitational,Martin Kaymer,80/1,false,80.0
2008,34,WGC-Bridgestone Invitational,Scott Verplank,80/1,false,80.0
2008,34,WGC-Bridgestone Invitational,Brandt Snedeker,100/1,false,100.0
2008,34,WGC-Bridgestone Invitational,Nick O'Hern,100/1,false,100.0
2008,34,WGC-Bridgestone Invitational,Woody Austin,100/1,false,100.0
2008,34,WGC-Bridgestone Invitational,Rocco Mediate,100/1,false,100.0
2008,34,WGC-Bridgestone Invitational,Charles Howell III,125/1,false,125.0
2008,34,WGC-Bridgestone Invitational,Colin Montgomerie,125/1,false,125.0
2008,34,WGC-Bridgestone Invitational,Chris DiMarco,125/1,false,125.0
2008,34,WGC-Bridgestone Invitational,Field (all others),6/1,false,6.0
2008,35,Legends Reno-Tahoe Open,Ben Crane,20/1,false,20.0
2008,35,Legends Reno-Tahoe Open,Dean Wilson,DNS,false,-1.0
2008,35,Legends Reno-Tahoe Open,Ryan Moore,20/1,false,20.0
2008,35,Legends Reno-Tahoe Open,Joe Ogilvie,25/1,false,25.0
